Episodes,Success,Mean Reward,Mean Collision,Mean Sharp Corner,Epsilon,Mean Value,Mean Loss
333.000000,0.030000,-96.325996,0.960000,0.260000,0.813300,-3.641212,167.438324
334.000000,0.030000,-96.390999,0.960000,0.260000,0.811840,-2.486810,127.880486
335.000000,0.030000,-96.388000,0.960000,0.240000,0.810610,-2.633166,143.552017
336.000000,0.030000,-96.292999,0.960000,0.240000,0.810320,-3.522840,154.385544
337.000000,0.030000,-96.287994,0.960000,0.240000,0.809990,-4.688732,141.955200
338.000000,0.030000,-96.292999,0.960000,0.240000,0.809800,-4.908701,142.654938
339.000000,0.030000,-96.293991,0.960000,0.240000,0.809630,-4.988298,140.220123
340.000000,0.030000,-96.228996,0.960000,0.240000,0.809530,-4.988298,140.367599
341.000000,0.020000,-98.267998,0.970000,0.250000,0.807980,-4.652676,130.828568
342.000000,0.020000,-98.238991,0.970000,0.250000,0.807450,-4.564817,147.982147
343.000000,0.020000,-98.232002,0.970000,0.250000,0.807300,-4.627473,151.250153
344.000000,0.020000,-98.257004,0.970000,0.260000,0.806750,-4.896724,162.817490
345.000000,0.020000,-98.210999,0.970000,0.250000,0.805850,-4.664026,162.332443
346.000000,0.020000,-98.223000,0.970000,0.250000,0.805720,-5.931912,167.383987
347.000000,0.020000,-98.228996,0.970000,0.250000,0.805560,-6.192002,174.042297
348.000000,0.020000,-98.273994,0.970000,0.250000,0.804980,-7.718882,172.793030
349.000000,0.020000,-98.233002,0.970000,0.240000,0.804720,-7.768983,172.045914
350.000000,0.020000,-98.196991,0.970000,0.240000,0.804510,-7.585714,150.926178
351.000000,0.020000,-98.157997,0.970000,0.240000,0.803960,-7.757428,133.551208
352.000000,0.020000,-98.146996,0.970000,0.230000,0.803320,-8.590281,141.917404
353.000000,0.020000,-98.223000,0.970000,0.230000,0.801240,-7.635354,122.296928
354.000000,0.020000,-98.218994,0.970000,0.230000,0.800690,-7.561826,114.534363
355.000000,0.020000,-98.173996,0.970000,0.230000,0.800510,-8.315499,117.601135
356.000000,0.020000,-98.157997,0.970000,0.230000,0.799990,-6.427817,120.776146
357.000000,0.020000,-98.267998,0.970000,0.230000,0.798610,-3.987867,136.445587
358.000000,0.020000,-98.306992,0.970000,0.230000,0.797740,-3.924255,124.759254
359.000000,0.030000,-96.318993,0.960000,0.220000,0.797230,-2.798118,129.959732
360.000000,0.030000,-96.433990,0.960000,0.220000,0.794620,-2.114228,150.014511
361.000000,0.040000,-94.380989,0.950000,0.220000,0.794280,-2.819647,123.674263
362.000000,0.040000,-94.439987,0.950000,0.220000,0.793930,-3.022017,126.686295
363.000000,0.040000,-94.444992,0.950000,0.220000,0.793770,-3.038769,106.149811
364.000000,0.040000,-94.554993,0.950000,0.240000,0.792670,-2.273522,138.164474
365.000000,0.040000,-94.518997,0.950000,0.240000,0.792510,-2.641741,139.137222
366.000000,0.040000,-94.588997,0.950000,0.240000,0.791270,-3.347603,168.452438
367.000000,0.040000,-94.748993,0.950000,0.240000,0.789300,-3.613664,137.364975
368.000000,0.040000,-94.760994,0.950000,0.220000,0.789010,-4.786008,120.027672
369.000000,0.040000,-94.797005,0.950000,0.220000,0.788240,-5.364932,141.637512
370.000000,0.040000,-94.794006,0.950000,0.220000,0.788100,-5.445093,144.981445
371.000000,0.040000,-94.766998,0.950000,0.230000,0.787240,-5.363527,150.682434
372.000000,0.040000,-94.756004,0.950000,0.230000,0.787090,-6.558569,138.207809
373.000000,0.040000,-94.806007,0.950000,0.220000,0.786200,-5.951600,109.507744
374.000000,0.040000,-94.765007,0.950000,0.210000,0.786070,-5.970366,116.618370
375.000000,0.040000,-94.682014,0.950000,0.210000,0.785800,-5.996639,126.232872
376.000000,0.040000,-94.610008,0.950000,0.210000,0.784770,-5.686339,150.737701
377.000000,0.040000,-95.456009,0.960000,0.190000,0.784180,-4.957444,156.898361
378.000000,0.040000,-95.518005,0.960000,0.190000,0.782860,-4.078919,130.256485
379.000000,0.040000,-94.598007,0.950000,0.200000,0.779520,-1.661264,139.348648
380.000000,0.040000,-94.620010,0.950000,0.200000,0.778410,-0.503843,150.215637
381.000000,0.030000,-96.713020,0.960000,0.200000,0.777760,-1.741899,149.413467
382.000000,0.030000,-96.711014,0.960000,0.200000,0.777500,-3.200741,161.130630
383.000000,0.030000,-96.880013,0.960000,0.200000,0.775220,-5.021730,130.551971
384.000000,0.030000,-96.776016,0.960000,0.190000,0.775070,-4.766086,129.327469
385.000000,0.030000,-95.905006,0.950000,0.190000,0.771730,-4.111803,125.620262
386.000000,0.030000,-95.854012,0.950000,0.200000,0.770970,-3.913395,141.149826
387.000000,0.030000,-95.893005,0.950000,0.200000,0.770860,-3.712462,139.909943
388.000000,0.030000,-95.879005,0.950000,0.200000,0.770730,-3.864811,137.370926
389.000000,0.030000,-95.021004,0.940000,0.220000,0.767390,-2.197444,145.418640
390.000000,0.030000,-95.048004,0.940000,0.220000,0.767210,-4.036826,143.613602
391.000000,0.030000,-95.004005,0.940000,0.220000,0.767040,-5.365925,129.513565
392.000000,0.030000,-94.989006,0.940000,0.220000,0.766380,-4.554636,118.115715
393.000000,0.030000,-94.945000,0.940000,0.220000,0.766120,-4.549141,130.369797
394.000000,0.030000,-94.846008,0.940000,0.210000,0.765750,-4.249535,159.506653
395.000000,0.030000,-94.919998,0.940000,0.220000,0.764750,-4.036562,136.339478
396.000000,0.030000,-94.941010,0.940000,0.220000,0.763510,-4.798420,146.325867
397.000000,0.030000,-95.007004,0.940000,0.220000,0.762240,-1.470563,148.638458
398.000000,0.030000,-94.997002,0.940000,0.220000,0.762010,-1.512153,138.619644
399.000000,0.030000,-95.037003,0.940000,0.220000,0.761180,-2.448141,133.913910
400.000000,0.030000,-95.025993,0.940000,0.220000,0.760600,-2.304848,129.238113
401.000000,0.030000,-95.047005,0.940000,0.230000,0.759900,-2.705608,106.490883
402.000000,0.030000,-95.087006,0.940000,0.230000,0.758550,-3.991304,131.892456
403.000000,0.030000,-95.085999,0.940000,0.230000,0.758310,-3.500593,126.116325
404.000000,0.030000,-95.098991,0.940000,0.230000,0.756020,-2.698949,130.426743
405.000000,0.030000,-95.102997,0.940000,0.230000,0.755800,-2.661287,126.605583
406.000000,0.030000,-95.028992,0.940000,0.220000,0.755610,-2.877437,136.356049
407.000000,0.030000,-95.022995,0.940000,0.220000,0.754970,-3.029333,133.612411
408.000000,0.030000,-95.002998,0.940000,0.220000,0.754710,-2.395783,140.110474
409.000000,0.030000,-94.988991,0.940000,0.220000,0.754520,-2.482498,152.076981
410.000000,0.030000,-94.937996,0.940000,0.210000,0.754270,-3.022167,151.145859
411.000000,0.030000,-95.170998,0.940000,0.210000,0.750970,-3.406416,151.283096
412.000000,0.030000,-95.275993,0.940000,0.230000,0.748570,-2.282943,135.245239
413.000000,0.030000,-95.242996,0.940000,0.230000,0.748360,-4.018181,129.767776
414.000000,0.030000,-95.243996,0.940000,0.230000,0.748110,-4.012011,118.963242
415.000000,0.030000,-95.233994,0.940000,0.230000,0.745230,-3.340932,156.414566
416.000000,0.030000,-95.309998,0.940000,0.240000,0.742780,-2.445996,137.880890
417.000000,0.040000,-93.298996,0.930000,0.240000,0.740210,0.051381,162.033417
418.000000,0.040000,-93.313995,0.930000,0.240000,0.740130,-1.026085,157.802841
419.000000,0.040000,-93.321991,0.930000,0.240000,0.739570,-0.677387,113.289307
420.000000,0.030000,-95.315002,0.940000,0.240000,0.738950,-1.343617,131.027008
421.000000,0.030000,-95.279999,0.940000,0.240000,0.738770,-1.505238,132.934570
422.000000,0.030000,-95.288994,0.940000,0.240000,0.737630,-1.326005,141.813568
423.000000,0.030000,-95.295998,0.940000,0.240000,0.737460,-1.300013,148.448196
424.000000,0.030000,-95.373001,0.940000,0.260000,0.735030,-0.730943,141.474945
425.000000,0.030000,-95.400993,0.940000,0.270000,0.734010,-2.930720,139.990692
426.000000,0.030000,-95.501991,0.940000,0.270000,0.732950,-5.791267,116.406784
427.000000,0.030000,-95.519989,0.940000,0.280000,0.732180,-7.407854,115.278130
428.000000,0.040000,-93.492989,0.930000,0.290000,0.731520,-6.179798,125.324081
429.000000,0.040000,-93.496994,0.930000,0.290000,0.731310,-4.626967,123.172394
430.000000,0.040000,-93.574997,0.930000,0.290000,0.729580,-3.807591,146.262894
431.000000,0.040000,-93.435997,0.930000,0.300000,0.728360,-0.819216,118.144417
432.000000,0.040000,-93.421989,0.930000,0.300000,0.727710,-1.296695,128.495148
433.000000,0.040000,-93.428993,0.930000,0.290000,0.725620,-2.391375,123.578621
434.000000,0.040000,-93.396996,0.930000,0.290000,0.724710,-2.491242,97.795990
435.000000,0.040000,-93.373001,0.930000,0.290000,0.723780,-2.710898,111.269379
436.000000,0.040000,-93.445999,0.930000,0.300000,0.721790,-6.054631,152.625015
437.000000,0.040000,-93.447990,0.930000,0.300000,0.721300,-5.548306,130.267960
438.000000,0.050000,-91.410004,0.920000,0.300000,0.720820,-4.122092,125.051918
439.000000,0.050000,-91.423996,0.920000,0.310000,0.720040,-5.180760,131.669647
440.000000,0.050000,-91.520996,0.920000,0.320000,0.717400,-4.589935,131.224747
441.000000,0.050000,-91.458000,0.920000,0.310000,0.717260,-4.789359,134.018616
442.000000,0.050000,-91.482002,0.920000,0.310000,0.716670,-5.287676,135.641510
443.000000,0.050000,-91.501999,0.920000,0.310000,0.716270,-5.554386,142.261948
444.000000,0.050000,-91.487999,0.920000,0.300000,0.714860,-4.255930,134.165009
445.000000,0.050000,-91.516998,0.920000,0.300000,0.714430,-4.659381,134.033722
446.000000,0.050000,-91.508995,0.920000,0.300000,0.714220,-4.236614,127.226364
447.000000,0.050000,-91.513992,0.920000,0.300000,0.713990,-5.327020,126.586708
448.000000,0.060000,-89.513992,0.910000,0.320000,0.711370,-3.335542,136.072464
449.000000,0.070000,-87.603996,0.900000,0.360000,0.708380,-1.338588,123.347832
450.000000,0.070000,-87.559990,0.900000,0.360000,0.707880,-0.837970,111.686310
451.000000,0.070000,-87.507996,0.900000,0.360000,0.707620,-1.058474,118.641998
452.000000,0.070000,-87.500000,0.900000,0.360000,0.706870,-1.874879,124.911461
453.000000,0.070000,-87.451996,0.900000,0.360000,0.706440,-2.175269,129.717850
454.000000,0.070000,-87.588997,0.900000,0.360000,0.705550,-4.070192,122.168259
455.000000,0.080000,-85.556984,0.890000,0.360000,0.704900,-3.205533,136.225967
456.000000,0.080000,-85.530983,0.890000,0.360000,0.704540,-2.718122,146.653809
457.000000,0.080000,-85.393997,0.890000,0.360000,0.703860,-3.754961,143.633759
458.000000,0.080000,-85.327995,0.890000,0.360000,0.703650,-4.168088,150.462387
459.000000,0.070000,-87.427002,0.900000,0.380000,0.702720,-5.388051,120.456390
460.000000,0.070000,-87.382996,0.900000,0.390000,0.700360,-5.931083,142.862625
461.000000,0.070000,-87.385002,0.900000,0.390000,0.699740,-4.963116,124.493095
462.000000,0.080000,-85.332985,0.890000,0.390000,0.699620,-4.954814,124.614998
463.000000,0.080000,-85.420990,0.890000,0.400000,0.698630,-3.685241,104.566643
464.000000,0.080000,-85.482986,0.890000,0.400000,0.696080,-3.601997,154.648132
465.000000,0.080000,-85.519981,0.890000,0.400000,0.695420,-3.495982,160.405258
466.000000,0.080000,-85.448982,0.890000,0.400000,0.695180,-3.764305,144.691803
467.000000,0.080000,-85.272987,0.890000,0.390000,0.694720,-3.981661,138.514648
468.000000,0.080000,-85.241982,0.890000,0.390000,0.694360,-3.923071,117.911728
469.000000,0.080000,-85.218987,0.890000,0.400000,0.692640,-4.535745,146.874390
470.000000,0.080000,-85.237991,0.890000,0.400000,0.691520,-4.483007,113.811188
471.000000,0.080000,-85.313988,0.890000,0.390000,0.690520,-4.604562,141.989471
472.000000,0.080000,-85.421982,0.890000,0.390000,0.688810,-3.644255,138.602798
473.000000,0.080000,-85.428986,0.890000,0.390000,0.688380,-4.866407,128.396072
474.000000,0.080000,-85.391983,0.890000,0.390000,0.688120,-5.552418,130.564301
475.000000,0.090000,-83.350983,0.880000,0.390000,0.687470,-4.629146,133.329666
476.000000,0.090000,-83.363983,0.880000,0.400000,0.686720,-3.035482,135.529266
477.000000,0.090000,-83.351982,0.880000,0.400000,0.686460,-3.721056,142.985474
478.000000,0.090000,-83.353981,0.880000,0.400000,0.685910,-4.708548,128.790009
479.000000,0.090000,-84.223984,0.890000,0.400000,0.685260,-5.340750,132.276779
480.000000,0.090000,-84.196983,0.890000,0.400000,0.684360,-4.861743,152.778381
481.000000,0.090000,-84.211983,0.890000,0.430000,0.682240,-3.025689,155.411865
482.000000,0.090000,-84.235985,0.890000,0.430000,0.681470,-2.929763,157.961288
483.000000,0.090000,-84.126991,0.890000,0.420000,0.680680,-3.710608,173.530121
484.000000,0.090000,-84.174988,0.890000,0.420000,0.680140,-3.941778,151.329636
485.000000,0.090000,-85.009987,0.900000,0.420000,0.679560,-4.143332,112.005936
486.000000,0.090000,-85.010986,0.900000,0.400000,0.678600,-3.247047,145.938309
487.000000,0.090000,-85.076981,0.900000,0.410000,0.675880,-0.720468,133.630188
488.000000,0.090000,-85.125984,0.900000,0.430000,0.674560,-0.815227,148.213425
489.000000,0.100000,-83.945984,0.900000,0.420000,0.673920,-0.410735,130.570816
490.000000,0.110000,-81.912987,0.890000,0.420000,0.673200,-0.760248,141.826141
491.000000,0.110000,-81.925987,0.890000,0.420000,0.672680,-1.286831,151.254379
492.000000,0.120000,-79.905983,0.880000,0.420000,0.672240,-0.099524,169.064667
493.000000,0.130000,-77.906990,0.870000,0.420000,0.672230,-0.099524,168.484543
494.000000,0.130000,-77.894989,0.870000,0.420000,0.671860,-0.311493,175.429810
495.000000,0.130000,-77.890991,0.870000,0.420000,0.670640,-1.153199,135.902283
496.000000,0.130000,-77.837990,0.870000,0.420000,0.670460,-1.757030,136.069000
497.000000,0.130000,-77.822990,0.870000,0.450000,0.669400,-2.685132,175.705566
498.000000,0.130000,-77.773987,0.870000,0.450000,0.669130,-2.365204,158.869751
499.000000,0.130000,-77.813988,0.870000,0.450000,0.667980,-3.789489,120.058800
500.000000,0.130000,-77.889992,0.870000,0.450000,0.666540,-3.776504,146.304245
501.000000,0.140000,-75.848991,0.860000,0.440000,0.665910,-4.055798,130.671066
502.000000,0.140000,-75.837990,0.860000,0.440000,0.663190,-1.130933,129.985764
503.000000,0.140000,-75.881989,0.860000,0.450000,0.661860,-1.088160,143.706055
504.000000,0.150000,-73.799988,0.850000,0.430000,0.660700,-1.930839,159.184357
505.000000,0.150000,-73.830994,0.850000,0.430000,0.660130,-4.702123,136.985214
506.000000,0.150000,-73.829987,0.850000,0.430000,0.659660,-5.315284,123.119415
507.000000,0.160000,-71.859993,0.840000,0.450000,0.658210,-3.300417,124.853699
508.000000,0.160000,-71.034988,0.830000,0.460000,0.654870,-2.563923,153.294617
509.000000,0.160000,-71.045990,0.830000,0.460000,0.654580,-4.014143,163.159546
510.000000,0.160000,-71.052986,0.830000,0.460000,0.653800,-3.656030,160.829926
511.000000,0.160000,-70.923988,0.830000,0.460000,0.652300,-5.988801,120.703613
512.000000,0.160000,-70.884987,0.830000,0.440000,0.649390,-3.853711,146.860825
513.000000,0.160000,-70.873993,0.830000,0.440000,0.648290,-5.529919,144.542053
514.000000,0.160000,-70.843987,0.830000,0.440000,0.647680,-5.621059,115.092728
515.000000,0.160000,-70.744987,0.830000,0.440000,0.647170,-5.409753,138.432129
516.000000,0.160000,-70.656990,0.830000,0.430000,0.646720,-5.772248,162.037735
517.000000,0.150000,-72.689987,0.840000,0.440000,0.644030,-2.300507,132.031937
518.000000,0.150000,-72.671989,0.840000,0.440000,0.643770,-2.392861,130.050293
519.000000,0.150000,-72.849991,0.840000,0.440000,0.641450,-5.323096,157.073593
520.000000,0.160000,-70.843987,0.830000,0.440000,0.640860,-4.869014,146.054077
521.000000,0.160000,-70.870987,0.830000,0.440000,0.640740,-6.476450,152.724167
522.000000,0.170000,-68.816994,0.820000,0.440000,0.639930,-4.173610,153.357330
523.000000,0.170000,-68.864998,0.820000,0.440000,0.639580,-4.163160,163.200378
524.000000,0.170000,-68.809998,0.820000,0.420000,0.639030,-4.480296,164.558624
525.000000,0.170000,-68.816994,0.820000,0.420000,0.638380,-4.339468,116.613342
526.000000,0.170000,-68.737991,0.820000,0.430000,0.637280,-3.852682,144.236755
527.000000,0.170000,-68.704994,0.820000,0.420000,0.636660,-2.142705,150.867691
528.000000,0.170000,-68.723991,0.820000,0.430000,0.634210,-0.615546,119.054359
529.000000,0.180000,-66.697998,0.810000,0.430000,0.632030,0.152225,156.098434
530.000000,0.180000,-66.686996,0.810000,0.440000,0.630490,-2.441406,154.626923
531.000000,0.180000,-66.691994,0.810000,0.410000,0.629350,-5.577434,147.277420
532.000000,0.180000,-66.811996,0.810000,0.430000,0.626990,-2.220798,140.120087
533.000000,0.190000,-64.768997,0.800000,0.440000,0.625730,-4.343805,150.896271
534.000000,0.200000,-62.713989,0.790000,0.440000,0.624780,-4.357515,135.574493
535.000000,0.200000,-61.808994,0.780000,0.460000,0.621440,-0.876469,145.841293
536.000000,0.200000,-61.741993,0.780000,0.450000,0.620640,-0.087077,159.658234
537.000000,0.200000,-61.863995,0.780000,0.460000,0.617890,-6.568716,119.312843
538.000000,0.190000,-63.872993,0.790000,0.460000,0.617770,-6.657609,123.948341
539.000000,0.190000,-63.009995,0.780000,0.470000,0.614430,-3.109951,148.329346
540.000000,0.200000,-61.055992,0.770000,0.470000,0.611260,-2.297289,154.866287
541.000000,0.200000,-60.116993,0.760000,0.500000,0.607920,-1.944682,135.830490
542.000000,0.200000,-60.182995,0.760000,0.500000,0.606370,-2.307670,141.220291
543.000000,0.200000,-60.187992,0.760000,0.500000,0.605630,-2.901354,143.392410
544.000000,0.210000,-58.173996,0.750000,0.510000,0.603720,-0.721088,106.065453
545.000000,0.210000,-58.189995,0.750000,0.540000,0.602670,-1.201262,135.123779
546.000000,0.210000,-58.286991,0.750000,0.550000,0.600670,-4.171812,109.597397
547.000000,0.210000,-58.252995,0.750000,0.550000,0.599920,-1.259492,162.020081
548.000000,0.200000,-60.182995,0.760000,0.530000,0.599630,-3.658428,168.461884
549.000000,0.190000,-62.107994,0.770000,0.490000,0.598770,-4.119359,130.733459
550.000000,0.190000,-62.150990,0.770000,0.490000,0.598010,-6.730818,122.352242
551.000000,0.190000,-62.250992,0.770000,0.500000,0.596680,-3.944702,122.363678
552.000000,0.190000,-62.278988,0.770000,0.500000,0.595370,-2.989421,105.119514
553.000000,0.190000,-62.283989,0.770000,0.500000,0.594750,-3.907658,123.238663
554.000000,0.200000,-60.153996,0.760000,0.500000,0.594300,-3.064014,120.714279
555.000000,0.190000,-62.169994,0.770000,0.500000,0.593840,-2.732646,123.367210
556.000000,0.190000,-61.360996,0.760000,0.500000,0.590500,-4.100034,132.997818
557.000000,0.190000,-61.421993,0.760000,0.500000,0.589980,-3.939493,129.273544
558.000000,0.190000,-61.540997,0.760000,0.520000,0.587570,-3.157139,143.300659
559.000000,0.200000,-59.482998,0.750000,0.500000,0.586330,-1.058033,143.248779
560.000000,0.200000,-59.430996,0.750000,0.490000,0.585730,-2.643822,129.148193
561.000000,0.190000,-61.470997,0.760000,0.480000,0.585060,-4.164747,112.414497
562.000000,0.190000,-61.466995,0.760000,0.480000,0.584480,-4.075868,132.827347
563.000000,0.190000,-61.397999,0.760000,0.480000,0.584090,-4.775608,144.272659
564.000000,0.200000,-59.229996,0.750000,0.460000,0.584060,-4.864305,144.193420
565.000000,0.200000,-59.211998,0.750000,0.460000,0.583820,-6.499807,151.589554
566.000000,0.210000,-57.185001,0.740000,0.460000,0.583370,-3.630124,128.868774
567.000000,0.210000,-57.188000,0.740000,0.460000,0.581440,3.542191,131.129990
568.000000,0.210000,-57.181995,0.740000,0.460000,0.580840,3.149390,118.127632
569.000000,0.210000,-57.167999,0.740000,0.450000,0.579730,-1.625807,123.330627
570.000000,0.210000,-57.188000,0.740000,0.460000,0.579290,-3.150956,141.547180
